0,82.35884086042643
1,74.05276507884264
2,64.01539773494005
3,62.262383572757244
4,68.33026828244328
5,72.186836656183
6,70.15161699801683
7,71.5086110457778
8,72.69384787231684
9,56.765968680381775
10,72.57767384499311
11,61.97760899364948
12,75.37395645305514
13,71.59413156658411
14,71.12396354228258
15,77.38756517320871
16,61.46478943899274
17,69.96244958043098
18,70.99667788296938
19,58.8602429330349
20,70.34411356598139
21,70.2939458861947
22,74.59738110750914
23,70.32762280851603
24,72.38847144693136
25,73.85830606147647
26,61.83149827644229
27,84.77602319791913
28,79.74128283560276
29,62.84685394540429
30,58.84484276920557
31,62.21828933060169
32,62.13789975643158
33,70.86504164338112
34,66.7911899536848
35,64.81981847062707
36,71.06935346126556
37,60.505196895450354
38,65.98065092414618
39,71.29784719645977
40,68.00665078312159
41,69.52327712625265
42,66.30994864553213
43,66.64356509968638
44,73.11657432466745
45,58.76518331840634
46,73.44051199406385
47,76.00960633158684
48,77.96000613644719
49,68.48196991533041
50,63.12778577208519
51,68.73942591249943
52,61.70095398277044
53,56.84624080732465
54,63.32566083967686
55,73.32548803836107
56,76.00701982527971
57,57.742292024195194
58,64.3043537735939
59,75.29544904828072
60,73.23605001717806
61,78.3556810580194
62,74.1901718750596
63,67.14517939463258
64,68.93506484478712
65,64.76343791559339
66,76.95925315842032
67,73.80867489054799
68,56.768075942993164
69,64.46130763366818
70,73.17661741375923
71,75.84075254201889
72,72.25138961151242
73,69.41013479605317
74,63.32034361362457
75,62.28226329758763
76,72.98594698682427
77,67.60378059744835
78,70.73884172737598
79,60.2332947589457
80,70.96172376349568
81,71.4719370380044
82,63.32758915424347
83,59.54008960351348
84,72.43571192771196
85,62.806685119867325
86,67.6932934820652
87,85.01772993430495
88,68.77469199895859
89,71.29377330839634
90,79.19685171544552
91,71.45415683090687
92,69.13311669975519
93,68.25120008736849
94,70.94960859417915
95,67.48969167098403
96,70.96915440633893
97,74.29230133444071
98,64.39647524803877
99,63.737484224140644
100,71.49857235699892
101,73.033476524055
102,80.05978789925575
103,73.48696471750736
104,79.24580077826977
105,72.85185541212559
106,75.70287906751037
107,79.25468730926514
108,74.20742734521627
109,70.05476587638259
110,60.53407295048237
111,73.8581534922123
112,61.00674507021904
113,70.39149951934814
114,65.7246867865324
115,64.14252872765064
116,80.07578009739518
117,62.15360388532281
118,60.06053442507982
119,73.41640640050173
120,75.50044309347868
121,62.328662257641554
122,65.25566761940718
123,75.78182577714324
124,58.75366793200374
125,72.86670296639204
126,61.22633469849825
127,72.18078950420022
128,63.619676776230335
129,71.62048780918121
130,78.87318130210042
131,74.25669548660517
132,69.35806848853827
133,72.90180922672153
134,69.99002642929554
135,65.93744303286076
136,77.76546332240105
137,69.75705820322037
138,54.92645667493343
139,64.32629058510065
140,62.32581024989486
141,69.05636697262526
142,62.81936529651284
143,94.563606582582
144,79.40313318371773
145,66.19817799329758
146,87.38871609419584
147,81.75548353046179
148,64.45150296017528
149,68.74774406850338
150,73.9284020587802
151,81.30488754436374
152,68.78323601931334
153,72.068279851228
154,74.93894335627556
155,72.89014079421759
156,70.62707297503948
157,81.72142254561186
158,59.98978925123811
159,67.06482815369964
160,63.18125710636377
161,63.71240224689245
162,66.54343812540174
163,61.959659188985825
164,63.29488081857562
165,69.27034731209278
166,64.1764674410224
167,60.76863015815616
168,83.44544527679682
169,74.6461256109178
170,74.43498244136572
171,74.20703234523535
172,66.6825564429164
173,60.85947794467211
174,76.10970084369183
175,55.52380932122469
176,79.93769700825214
177,68.28616897016764
178,70.27595490589738
179,74.58253937214613
180,73.05501361191273
181,79.1207557991147
182,75.93297275900841
183,84.3334497436881
184,70.75982025638223
185,78.23177053779364
186,70.15951466187835
187,66.3285206221044
188,63.653810024261475
189,60.85770823806524
190,62.68891307711601
191,70.09176912531257
192,69.12171144783497
193,64.86867762356997
194,69.81455628201365
195,70.02778194844723
196,75.64867209643126
197,73.28575065732002
198,72.42941182479262
199,70.01982060074806
200,56.532008185982704
201,67.51582592725754
202,66.889071457088
203,77.52485813200474
204,74.64137937128544
205,65.80663522332907
206,74.32882948964834
207,57.59208330884576
208,61.70485047250986
209,60.73245083540678
210,74.20679388940334
211,69.84280385822058
212,62.20007864385843
213,76.34195418283343
214,64.12710665166378
215,60.471281081438065
216,76.31796006113291
217,70.6506070420146
218,63.0044153444469
219,75.40028943121433
220,67.45350685715675
221,73.70773895084858
222,62.64261196926236
223,56.26875364780426
224,72.89207482337952
225,70.28256112337112
226,80.03743370249867
227,81.7757794894278
228,72.28018642961979
229,62.88182508200407
230,64.30842263251543
231,60.61726577952504
232,76.49900192022324
233,71.88678826764226
234,56.475373201072216
235,72.57608273252845
236,62.44834204018116
237,58.57534009218216
238,74.01805551350117
239,67.34706548973918
240,77.10797976702452
241,64.32718033343554
242,60.407623924314976
243,79.57020941376686
244,66.46652583032846
245,57.46610613167286
246,61.3762164413929
247,74.51096440851688
248,71.4699296541512
249,67.48627467826009
250,68.00451301783323
251,61.25037393346429
252,72.3645834736526
253,57.11423984915018
254,59.510959051549435
255,68.47934467345476
256,84.07939818501472
257,67.91545709222555
258,59.9203807413578
259,70.96987234055996
260,71.15753383561969
261,64.3409363180399
262,58.233348824083805
263,70.53167141228914
264,73.6816530637443
265,68.78102374449372
266,78.46666093170643
267,71.84120116382837
268,70.00550899282098
269,66.13296643644571
270,78.41545248031616
271,57.96005700528622
272,62.225140534341335
273,67.66774417087436
274,69.72693897783756
275,75.33420976251364
276,64.6774429678917
277,76.95791776105762
278,82.5236187800765
279,78.79728042334318
280,65.81372394412756
281,77.97409246861935
282,71.22858060151339
283,66.12760200351477
284,62.267121993005276
285,86.67596485465765
286,74.64632377028465
287,73.48099626600742
288,79.16566972061992
289,69.5559258647263
290,63.10348816215992
291,73.26470399647951
292,67.2781335785985
293,83.67758857831359
294,69.47205213457346
295,70.26536256074905
296,57.585339084267616
297,63.77275297045708
298,62.17556241154671
299,73.80365187674761
300,68.91322446614504
301,61.77006793022156
302,72.76830692961812
303,78.05747915804386
304,69.50975216180086
305,62.255537521094084
306,77.96116551756859
307,60.53137858957052
308,73.03958068042994
309,82.50085323303938
310,61.82000260800123
311,59.31936336681247
312,75.92022460699081
313,64.01498040556908
314,81.14253897964954
315,60.64537539705634
316,64.14271368831396
317,78.81770228594542
318,49.21441598981619
319,67.83521539717913
320,50.70686995983124
321,71.71492526680231
322,61.48515496402979
323,75.71149802207947
324,73.57309737056494
325,77.87347472459078
326,81.66087869554758
327,83.10486549884081
328,58.129348926246166
329,73.8614391759038
330,67.35106900706887
331,63.34255497157574
332,82.03397852554917
333,81.1684670522809
334,89.83083882927895
335,70.04079927504063
